interaction_id,user_id,product_id,interaction,timestamp,session_id,device,rating_given
I0001247,U02930,P000767,view,2026-04-14T06:18:20.800219,f8d630fa,tablet,
I0001248,U00321,P003937,purchase,2025-12-27T04:27:20.800219,61f11299,mobile,1.2
I0001249,U01406,P007174,wishlist,2026-01-29T03:12:20.800219,cdd25348,desktop,
I0001250,U03734,P003762,view,2025-11-13T12:03:20.800219,1a191037,tablet,
I0001251,U00413,P010255,view,2025-09-26T22:52:20.800219,f537c7e4,desktop,
I0001252,U01054,P009973,view,2025-12-13T17:51:20.800219,26d2885d,mobile,
I0001253,U01610,P000114,add_to_cart,2025-10-17T20:57:20.800219,066a333f,desktop,
I0001254,U01399,P010309,purchase,2025-08-19T12:46:20.800219,1e06bfbc,desktop,2.9
I0001255,U01813,P001639,view,2026-05-09T04:23:20.800219,aa1bc67e,desktop,
I0001256,U03079,P005845,click,2025-08-06T16:56:20.800219,67dd88ff,mobile,
I0001257,U01018,P007692,view,2026-04-23T11:41:20.800219,54a8bceb,mobile,
I0001258,U00784,P010080,click,2025-11-25T05:10:20.800219,fb2b587d,tablet,
I0001259,U03074,P008900,click,2026-02-28T04:11:20.800219,6d5cb7fc,tablet,
I0001260,U03343,P004287,purchase,2025-09-20T11:14:20.800219,180abe12,tablet,1.4
I0001261,U00136,P006012,wishlist,2025-07-27T03:50:20.800219,11d8c675,tablet,
I0001262,U00003,P010028,add_to_cart,2025-11-15T04:57:20.800219,dc8b17c0,mobile,
I0001263,U02902,P005693,view,2025-10-03T16:25:20.800219,51a5c231,mobile,
I0001264,U04798,P000412,view,2025-09-11T22:04:20.800219,5f916107,tablet,
I0001265,U02268,P001882,view,2025-11-13T03:47:20.800219,9ea44af8,mobile,
I0001266,U00662,P003107,view,2025-05-13T16:41:20.800219,427eebf8,tablet,
I0001267,U04416,P004346,view,2025-10-03T04:14:20.800219,e1316948,mobile,
I0001268,U01122,P000438,add_to_cart,2026-03-01T05:51:20.800219,1f46a1af,desktop,
I0001269,U00631,P005571,click,2026-04-15T18:33:20.800219,7ec0c60c,tablet,
I0001270,U04547,P006556,add_to_cart,2026-04-01T16:10:20.800219,344bf441,desktop,
I0001271,U00959,P004439,click,2025-07-12T18:51:20.800219,de588ced,tablet,
I0001272,U00412,P010032,wishlist,2026-02-24T05:12:20.800219,d8f3d4c8,desktop,
I0001273,U01761,P004422,click,2025-07-26T23:29:20.800219,d2190291,mobile,
I0001274,U02221,P001801,click,2026-03-02T11:01:20.800219,851c98b1,mobile,
I0001275,U04451,P010313,click,2026-02-24T07:22:20.800219,309bfde5,desktop,
I0001276,U03692,P009769,click,2025-09-23T07:26:20.800219,1ca00955,desktop,
I0001277,U00087,P010482,click,2026-03-23T05:50:20.800219,a66635b4,mobile,
I0001278,U00984,P000438,click,2025-12-04T09:36:20.800219,35219eb0,mobile,
I0001279,U04487,P002803,view,2026-04-13T23:53:20.800219,16791610,desktop,
I0001280,U03180,P008583,view,2026-02-23T12:05:20.800219,f698f569,tablet,
I0001281,U02860,P008333,view,2025-11-23T13:02:20.800219,13b81788,tablet,
I0001282,U05149,P001976,purchase,2026-02-27T06:45:20.800219,0685341d,mobile,1.8
I0001283,U04425,P003713,click,2025-12-16T15:05:20.800219,e5a05074,mobile,
I0001284,U03800,P006313,click,2025-07-16T13:52:20.800219,039fe22a,mobile,
I0001285,U04552,P009615,add_to_cart,2025-10-05T03:31:20.800219,3d72b5be,tablet,
I0001286,U03091,P004160,wishlist,2025-08-18T11:01:20.800219,151afedf,desktop,
I0001287,U02406,P001839,click,2025-08-13T11:16:20.800219,e7e23a7d,tablet,
I0001288,U03077,P009998,click,2025-11-05T09:08:20.800219,a35c1fe7,desktop,
I0001289,U03718,P008543,add_to_cart,2025-11-20T09:11:20.800219,0c8c05b3,tablet,
I0001290,U03992,P008813,purchase,2025-10-08T11:39:20.800219,2fba85ec,desktop,4.1
I0001291,U02982,P002792,view,2026-05-09T07:10:20.800219,21dda6cc,tablet,
I0001292,U02937,P005007,add_to_cart,2025-10-27T15:16:20.800219,737d280d,mobile,
I0001293,U02693,P002315,view,2025-06-18T11:29:20.800219,109778ff,desktop,
I0001294,U01014,P003505,purchase,2025-08-25T22:34:20.800219,ec2b80c4,desktop,3.5
I0001295,U01961,P007195,click,2026-05-09T10:06:20.800219,98e69c1b,mobile,
I0001296,U02913,P001956,view,2025-05-28T18:26:20.800219,941cd0b6,desktop,
I0001297,U02342,P001719,view,2025-09-28T12:33:20.800219,81351150,desktop,
I0001298,U01834,P009524,purchase,2025-10-04T20:14:20.800219,656e3fb1,desktop,4.7
I0001299,U03505,P001665,view,2025-06-01T12:27:20.800219,8a510d44,desktop,
I0001300,U03249,P003393,click,2026-05-05T04:55:20.800219,f41610ac,mobile,
I0001301,U01468,P002090,view,2025-11-01T17:55:20.800219,48d96179,desktop,
I0001302,U04389,P002049,add_to_cart,2025-11-27T13:09:20.800219,5f9d28d3,mobile,
I0001303,U04723,P007379,click,2025-09-15T18:46:20.800219,d031767e,tablet,
I0001304,U00664,P003982,wishlist,2025-10-10T08:18:20.800219,7d6f11d7,mobile,
I0001305,U01229,P010207,view,2026-05-07T22:17:20.800219,528148af,tablet,
I0001306,U04317,P002255,click,2025-07-08T20:28:20.800219,00a06cda,tablet,
I0001307,U01050,P000949,click,2025-12-13T15:58:20.800219,1f78a49e,desktop,
I0001308,U01628,P006011,click,2025-12-17T23:22:20.800219,1963fd74,mobile,
I0001309,U03382,P003398,click,2025-10-23T10:20:20.800219,02784203,tablet,
I0001310,U00386,P010075,view,2025-09-18T00:11:20.800219,45172a58,mobile,
I0001311,U03091,P006779,view,2025-12-22T10:48:20.800219,8c3b7d20,tablet,
I0001312,U00871,P000679,click,2025-06-29T18:42:20.800219,dc0a8d2d,mobile,
I0001313,U00964,P001080,view,2025-10-28T15:38:20.800219,2e8791ee,tablet,
I0001314,U04172,P001741,click,2025-09-24T15:16:20.800219,e83efe80,tablet,
I0001315,U02493,P007279,view,2026-01-14T07:33:20.800219,91368fe3,tablet,
I0001316,U03374,P006910,view,2025-08-13T12:08:20.800219,973e8af2,tablet,
I0001317,U00147,P006356,click,2025-11-22T10:39:20.800219,b37cd2d7,desktop,
I0001318,U04319,P006767,purchase,2025-12-30T13:18:20.800219,57a33e9c,desktop,4.2
I0001319,U04362,P009862,view,2026-04-20T14:28:20.800219,cd8ea3fa,mobile,
I0001320,U02811,P009297,view,2025-10-06T04:57:20.800219,714d9828,tablet,
I0001321,U01168,P010028,view,2026-03-13T22:54:20.800219,0a1ce9e0,desktop,
I0001322,U04250,P003921,view,2026-04-17T08:59:20.800219,ce666bd0,desktop,
I0001323,U03235,P001146,add_to_cart,2025-05-26T08:19:20.800219,4b5a9f5f,tablet,
I0001324,U05101,P009931,click,2026-02-09T15:32:20.800219,d17e9604,tablet,
I0001325,U01669,P007422,add_to_cart,2025-12-23T02:32:20.800219,3a1a6e4b,desktop,
I0001326,U04635,P002697,view,2026-01-05T14:01:20.800219,5d18e7f6,desktop,
I0001327,U04145,P000024,view,2025-09-11T00:32:20.800219,c6ce8655,mobile,
I0001328,U03138,P002476,view,2026-02-09T13:53:20.800219,ae4cb526,tablet,
I0001329,U02849,P001829,view,2025-05-13T18:44:20.800219,db38ba16,mobile,
I0001330,U02673,P009616,view,2026-04-29T22:00:20.800219,f7370e8e,desktop,
I0001331,U02357,P005571,click,2025-06-16T00:50:20.800219,3b993df8,tablet,
I0001332,U04620,P005631,view,2025-06-16T19:13:20.800219,1638fac0,tablet,
I0001333,U01434,P003276,view,2025-08-24T10:36:20.800219,de103d5d,desktop,
I0001334,U00414,P004068,view,2025-12-10T21:48:20.800219,578a220f,tablet,
I0001335,U04925,P005808,add_to_cart,2025-08-29T00:39:20.800219,6587913a,desktop,
I0001336,U04697,P005517,click,2025-12-18T20:42:20.800219,ddd23d75,desktop,
I0001337,U00579,P003985,wishlist,2025-11-06T23:33:20.800219,d3bd5392,desktop,
I0001338,U01689,P002219,add_to_cart,2026-04-06T12:15:20.800219,95a3d0a1,desktop,
I0001339,U04626,P007906,click,2025-07-28T03:52:20.800219,af4dc310,mobile,
I0001340,U00894,P003027,click,2025-05-14T02:30:20.800219,f1a6ebc3,mobile,
I0001341,U03708,P000973,view,2026-02-06T12:59:20.800219,f6cfa225,mobile,
I0001342,U01381,P001140,view,2025-05-19T14:08:20.800219,19735463,desktop,
I0001343,U00327,P005227,wishlist,2026-04-30T18:01:20.800219,d0ae1b16,mobile,
I0001344,U00149,P002416,purchase,2025-11-11T21:25:20.800219,feec30e1,tablet,4.9
I0001345,U00274,P010037,purchase,2026-04-09T08:11:20.800219,af5d594e,tablet,4.0
I0001346,U04581,P008791,view,2025-12-28T03:33:20.800219,98286658,mobile,
I0001347,U01859,P000746,click,2025-09-24T05:26:20.800219,4a99afd8,desktop,
I0001348,U03998,P005786,wishlist,2026-04-27T18:02:20.800219,98c107c5,tablet,
I0001349,U03665,P010452,click,2026-02-22T16:15:20.800219,ec582c0a,mobile,
I0001350,U05042,P003527,view,2026-04-16T08:57:20.800219,1103b547,tablet,
I0001351,U03410,P000053,click,2026-02-16T14:19:20.800219,b15cece8,mobile,
I0001352,U00092,P005754,add_to_cart,2026-04-12T14:42:20.800219,1d482160,tablet,
I0001353,U03601,P005230,wishlist,2025-09-12T17:02:20.800219,31bb8055,desktop,
I0001354,U03156,P006495,wishlist,2025-09-18T07:01:20.800219,8ca5520c,desktop,
I0001355,U04413,P001495,wishlist,2025-05-14T13:37:20.800219,3b9f309a,mobile,
I0001356,U01999,P006985,view,2025-10-18T04:28:20.800219,c48c2289,desktop,
I0001357,U01871,P001921,wishlist,2025-12-28T22:54:20.800219,51ed00d1,desktop,
I0001358,U02146,P000332,click,2025-12-27T01:10:20.800219,4ee6a495,mobile,
I0001359,U01475,P003198,add_to_cart,2025-05-29T17:56:20.800219,3dfe7f41,mobile,
I0001360,U00467,P008815,view,2026-03-14T01:02:20.800219,1571ff59,desktop,
I0001361,U03808,P004434,purchase,2026-02-05T12:05:20.800219,33373fae,mobile,1.2
I0001362,U04342,P008184,wishlist,2026-01-27T17:56:20.800219,711c57bb,mobile,
I0001363,U02096,P004560,view,2025-10-24T02:32:20.800219,b23204bb,tablet,
I0001364,U00918,P004257,add_to_cart,2025-12-18T01:53:20.800219,9f3a077d,desktop,
I0001365,U03507,P001118,view,2026-04-14T07:35:20.800219,17af6095,mobile,
I0001366,U03541,P000474,click,2025-05-12T18:55:20.800219,efa2f455,desktop,
I0001367,U04248,P008654,view,2025-09-06T05:27:20.800219,fd4563b8,mobile,
I0001368,U00452,P006985,purchase,2025-12-05T13:43:20.800219,5b0c92b1,desktop,1.3
I0001369,U00443,P002430,add_to_cart,2025-06-03T21:37:20.800219,08885948,desktop,
I0001370,U00625,P010262,purchase,2025-09-08T04:41:20.800219,a4063865,mobile,2.4
I0001371,U05019,P002409,view,2025-07-10T19:20:20.800219,936ea7cc,mobile,
I0001372,U01974,P001495,add_to_cart,2025-11-22T17:15:20.800219,6bf57c17,mobile,
I0001373,U01267,P007549,add_to_cart,2025-11-21T21:13:20.800219,9a9d6fdd,mobile,
I0001374,U05170,P003444,view,2026-04-23T16:48:20.800219,c4f3f90b,desktop,
I0001375,U03382,P005999,click,2026-04-16T06:58:20.800219,99e8cf88,tablet,
I0001376,U01327,P007579,click,2025-07-14T04:30:20.800219,88becc55,tablet,
I0001377,U01703,P003468,view,2025-05-25T04:06:20.800219,9cabb299,desktop,
I0001378,U01190,P002146,view,2026-02-18T01:46:20.800219,b99f064a,desktop,
I0001379,U05179,P000997,view,2026-02-14T01:46:20.800219,30bc001d,desktop,
I0001380,U04050,P000386,view,2025-08-14T07:58:20.800219,ecaa2ca1,mobile,
I0001381,U03782,P007770,view,2026-04-06T05:44:20.800219,bbb6e6c8,mobile,
I0001382,U05194,P006910,add_to_cart,2025-12-17T02:16:20.800219,cd100ce6,mobile,
I0001383,U00989,P006004,purchase,2025-07-04T10:28:20.800219,506a91b5,mobile,2.0
I0001384,U02800,P000231,add_to_cart,2026-01-29T16:52:20.800219,34e4a493,mobile,
I0001385,U04835,P010075,wishlist,2026-03-28T15:23:20.800219,ffec8bf7,mobile,
I0001386,U01713,P001699,view,2025-11-11T15:07:20.800219,a7722da3,mobile,
I0001387,U01592,P001755,click,2025-10-20T06:15:20.800219,45402558,mobile,
I0001388,U03013,P007371,view,2025-10-28T10:50:20.800219,deb8d068,tablet,
I0001389,U04208,P005589,add_to_cart,2026-02-23T10:04:20.800219,12606390,mobile,
I0001390,U04885,P004352,wishlist,2026-03-24T22:38:20.800219,5a88f8e3,mobile,
I0001391,U01785,P008053,view,2026-01-02T08:31:20.800219,d79984b1,mobile,
I0001392,U03326,P006428,view,2025-09-18T23:25:20.800219,8c45ae12,desktop,
I0001393,U02716,P005770,purchase,2025-06-17T00:36:20.800219,88d5bf16,desktop,1.5
I0001394,U00649,P009223,click,2025-05-28T19:58:20.800219,fcac84bd,tablet,
I0001395,U02640,P002966,view,2025-09-14T16:24:20.800219,0947c32b,tablet,
I0001396,U02251,P005520,view,2026-01-24T05:02:20.800219,9a9b56e0,tablet,
I0001397,U01407,P005699,view,2025-05-20T22:27:20.800219,41fc584b,tablet,
I0001398,U00233,P003327,view,2026-02-10T00:54:20.800219,298fb6cc,tablet,
I0001399,U00526,P010223,add_to_cart,2025-08-25T01:26:20.800219,be391ea4,tablet,
I0001400,U01224,P003578,view,2025-11-10T17:01:20.800219,0c78e30f,mobile,
I0001401,U03570,P005351,view,2025-11-10T16:15:20.800219,305466f3,desktop,
I0001402,U02507,P005567,wishlist,2025-09-10T04:44:20.800219,e397da88,mobile,
I0001403,U04503,P006379,click,2025-07-22T00:35:20.800219,dc55284c,tablet,
I0001404,U03953,P005607,wishlist,2025-09-13T23:27:20.800219,19184f12,mobile,
I0001405,U00968,P009809,click,2025-05-20T18:31:20.800219,d69bb4e7,mobile,
I0001406,U02965,P003117,click,2026-01-20T16:15:20.800219,b21d060f,mobile,
I0001407,U03972,P001890,click,2025-10-13T21:39:20.800219,c48c4b13,desktop,
I0001408,U04790,P005186,view,2025-12-13T22:54:20.800219,a167b310,mobile,
I0001409,U01645,P002018,click,2025-11-22T23:39:20.800219,df1d2f2a,desktop,
I0001410,U04819,P009322,click,2025-10-30T20:53:20.800219,76399d12,mobile,
I0001411,U02208,P007054,view,2026-03-21T11:57:20.800219,8fb2c9f3,desktop,
I0001412,U03878,P005912,click,2026-03-27T22:18:20.800219,425c8801,tablet,
I0001413,U02944,P006823,view,2026-02-04T05:20:20.800219,c83fb118,tablet,
I0001414,U02978,P005119,view,2026-01-05T12:53:20.800219,8fa9d779,desktop,
I0001415,U01410,P003353,purchase,2026-04-02T12:23:20.800219,93d0effe,desktop,4.0
I0001416,U03135,P001855,view,2025-11-24T11:52:20.800219,59473a66,desktop,
I0001417,U04264,P005282,wishlist,2025-06-26T09:42:20.800219,167b71f9,mobile,
I0001418,U01009,P004312,add_to_cart,2025-06-18T17:24:20.800219,aa516654,mobile,
I0001419,U00834,P008998,view,2026-03-27T04:21:20.800219,4bc7f487,tablet,
I0001420,U03610,P004041,view,2025-05-10T09:17:20.800219,55980b7d,mobile,
I0001421,U00329,P008725,view,2025-09-01T08:16:20.800219,f67deff1,mobile,
I0001422,U00215,P003142,add_to_cart,2026-02-08T19:27:20.800219,37455bd2,tablet,
I0001423,U03431,P005845,click,2025-09-10T18:52:20.800219,a0b9f69f,desktop,
I0001424,U04743,P005594,view,2025-05-20T09:39:20.800219,6e6009f4,mobile,
I0001425,U04333,P004466,click,2025-07-02T18:15:20.800219,89621465,desktop,
I0001426,U03390,P009466,view,2025-09-13T16:09:20.800219,7cc23569,desktop,
I0001427,U01931,P009121,click,2025-05-11T17:27:20.800219,3f637279,tablet,
I0001428,U03835,P000220,add_to_cart,2026-02-04T22:12:20.800219,5247f6a4,mobile,
I0001429,U02378,P000377,purchase,2026-03-18T21:26:20.800219,2547191f,mobile,1.5
I0001430,U01321,P009166,view,2025-05-13T21:41:20.800219,ed56ce0b,desktop,
I0001431,U00830,P002631,view,2025-10-25T18:11:20.800219,19f6ecdf,desktop,
I0001432,U01698,P003653,view,2025-07-15T08:49:20.800219,cf744284,mobile,
I0001433,U00072,P003270,click,2026-02-19T08:44:20.800219,93b60d4c,tablet,
I0001434,U03695,P001666,wishlist,2025-08-11T06:51:20.800219,a80359ab,tablet,
I0001435,U02105,P008497,click,2025-12-27T23:19:20.800219,6a3304dc,desktop,
I0001436,U01313,P008950,view,2025-09-11T20:10:20.800219,35a91ac9,tablet,
I0001437,U03599,P000193,click,2025-12-15T19:53:20.800219,ddc10fa0,desktop,
I0001438,U04814,P004741,click,2025-06-20T07:25:20.800219,a685006b,tablet,
I0001439,U03306,P009447,purchase,2026-04-17T13:29:20.800219,12090b1d,desktop,1.8
I0001440,U03812,P006556,add_to_cart,2025-10-26T12:54:20.800219,cce8cba3,mobile,
I0001441,U01110,P000854,view,2025-09-22T22:51:20.800219,03470775,tablet,
I0001442,U02077,P007624,click,2026-03-10T14:50:20.800219,105ff7e9,tablet,
I0001443,U01947,P004625,view,2025-09-29T12:34:20.800219,9a62d6ac,desktop,
I0001444,U04247,P006287,view,2025-10-10T11:12:20.800219,54679c57,tablet,
I0001445,U00363,P006479,view,2026-02-12T13:37:20.800219,15bef942,desktop,
I0001446,U01377,P000646,view,2025-08-22T10:40:20.800219,2e6a0836,tablet,
I0001447,U04010,P002357,wishlist,2026-02-20T02:46:20.800219,eacf4f92,desktop,
I0001448,U03693,P000532,view,2026-01-22T18:39:20.800219,4672d29d,desktop,
I0001449,U04264,P005688,click,2025-09-13T18:19:20.800219,28d0c436,desktop,
I0001450,U01435,P000470,view,2026-05-07T04:58:20.800219,acb66850,tablet,
I0001451,U03858,P010381,add_to_cart,2026-02-09T01:47:20.800219,68b02394,desktop,
I0001452,U03321,P003750,click,2025-05-11T13:19:20.800219,1eb7c934,tablet,
I0001453,U00153,P002735,view,2026-02-18T09:32:20.800219,980932aa,mobile,
I0001454,U04985,P006725,wishlist,2025-09-21T15:47:20.800219,08f809ab,mobile,
I0001455,U04841,P001865,wishlist,2026-02-05T19:31:20.800219,8c21b70d,desktop,
I0001456,U01252,P001224,view,2025-10-24T16:30:20.800219,219cb855,mobile,
I0001457,U01886,P000391,view,2025-09-25T08:58:20.800219,c987630a,tablet,
I0001458,U00942,P009649,click,2025-09-20T12:33:20.800219,58e02fd5,mobile,
I0001459,U02479,P000796,purchase,2025-08-22T07:33:20.800219,113edda1,mobile,2.1
I0001460,U00188,P009222,add_to_cart,2026-04-17T10:02:20.800219,89a55004,mobile,
I0001461,U03078,P009825,view,2026-01-16T15:17:20.800219,ee486b72,mobile,
I0001462,U02363,P008777,add_to_cart,2026-04-18T18:00:20.800219,0f7e1874,tablet,
I0001463,U00809,P009135,add_to_cart,2025-05-31T21:29:20.800219,c4c8e342,mobile,
I0001464,U05100,P003542,add_to_cart,2026-04-07T04:47:20.800219,469ef924,tablet,
I0001465,U05061,P002695,view,2025-08-21T11:32:20.800219,88847281,desktop,
I0001466,U01730,P001104,purchase,2025-06-13T15:37:20.800219,7f0be562,desktop,4.1
I0001467,U02162,P002964,click,2026-01-07T23:10:20.800219,7e1445ca,mobile,
I0001468,U04816,P004034,purchase,2025-11-28T02:54:20.800219,9b6bc0cc,desktop,3.1
I0001469,U05054,P003436,add_to_cart,2026-01-23T03:32:20.800219,991384bd,mobile,
I0001470,U00406,P008988,click,2026-02-18T18:14:20.800219,970ae7fe,desktop,
I0001471,U03047,P003887,add_to_cart,2025-09-07T05:02:20.800219,9e11cdd8,desktop,
I0001472,U04265,P009593,add_to_cart,2025-06-18T04:56:20.800219,d61ba630,tablet,
I0001473,U01767,P002315,wishlist,2025-11-05T11:26:20.800219,5fb858d6,mobile,
I0001474,U00748,P003986,click,2026-04-22T13:28:20.800219,fc638f54,tablet,
I0001475,U02801,P008713,view,2025-11-02T19:53:20.800219,d3dc4879,tablet,
I0001476,U00706,P008188,click,2025-06-25T02:11:20.800219,ada8b5ed,tablet,
I0001477,U05012,P009371,view,2026-01-05T22:33:20.800219,fe0db19f,tablet,
I0001478,U01593,P004347,wishlist,2025-08-14T07:05:20.800219,3beb4c08,desktop,
I0001479,U02655,P000204,view,2025-09-17T21:37:20.800219,60886c4e,mobile,
I0001480,U04430,P010399,view,2025-06-13T03:53:20.800219,a03bc82a,tablet,
I0001481,U05152,P010264,view,2026-04-30T09:23:20.800219,626207dd,tablet,
I0001482,U03110,P003709,add_to_cart,2026-01-31T23:37:20.800219,3332d47a,mobile,
I0001483,U04839,P006811,click,2026-02-09T22:58:20.800219,42bb045e,tablet,
I0001484,U01782,P005490,wishlist,2025-10-27T10:51:20.800219,2762a108,tablet,
I0001485,U04982,P002409,click,2026-01-10T11:57:20.800219,2498370e,mobile,
I0001486,U03960,P001574,click,2025-10-04T00:26:20.800219,13360331,mobile,
I0001487,U03778,P002553,view,2025-12-19T11:31:20.800219,a68ab8ec,tablet,
I0001488,U00012,P004883,view,2025-08-31T16:38:20.800219,e8362662,tablet,
I0001489,U03483,P000954,add_to_cart,2025-11-19T18:32:20.800219,dabb5647,desktop,
I0001490,U04846,P004450,wishlist,2025-10-29T01:37:20.800219,4d032eee,mobile,
I0001491,U04203,P007191,view,2026-04-30T05:00:20.800219,fc91d2fc,mobile,
I0001492,U02094,P006387,view,2025-08-28T19:12:20.800219,8fd10698,tablet,
I0001493,U00393,P008145,purchase,2026-04-15T20:45:20.800219,e4fde8d0,tablet,2.0
I0001494,U02253,P005512,add_to_cart,2026-02-18T12:15:20.800219,3eb5f2d2,desktop,
I0001495,U04663,P002432,click,2025-10-03T04:46:20.800219,901a38ff,tablet,
I0001496,U02830,P008998,view,2025-12-03T15:13:20.800219,36d4eb25,mobile,
I0001497,U03657,P002722,click,2025-08-06T15:11:20.800219,1df3170b,tablet,
I0001498,U02699,P007371,view,2025-08-21T04:30:20.800219,79725596,mobile,
I0001499,U01094,P009769,view,2025-11-17T01:28:20.800219,e94012a0,tablet,
I0001500,U01981,P003806,add_to_cart,2025-05-12T13:35:20.800219,126c9d9e,tablet,
I0001501,U01778,P002301,add_to_cart,2025-06-16T05:00:20.800219,e3e2f005,mobile,
I0001502,U05045,P001666,view,2025-10-14T17:15:20.800219,736aea51,desktop,
I0001503,U02522,P001221,wishlist,2026-01-27T14:26:20.800219,7050659d,mobile,
I0001504,U02286,P005723,add_to_cart,2026-03-12T19:33:20.800219,fb6dc5ca,mobile,
I0001505,U02620,P003415,click,2026-03-06T23:23:20.800219,426dc254,desktop,
I0001506,U02835,P005135,purchase,2025-11-23T01:50:20.800219,09926a5a,tablet,2.5
I0001507,U00639,P007781,add_to_cart,2025-06-14T01:57:20.800219,24fe4752,desktop,
I0001508,U05028,P000472,click,2025-09-19T04:11:20.800219,fcc6e07f,mobile,
I0001509,U01776,P004841,wishlist,2025-08-05T18:25:20.800219,4fc48f00,mobile,
I0001510,U00996,P002629,view,2025-09-08T00:55:20.800219,b23f4723,desktop,
I0001511,U03947,P004254,view,2025-10-31T08:40:20.800219,c2ab5fa9,mobile,
I0001512,U03284,P001312,wishlist,2025-11-13T08:25:20.800219,fad487b1,tablet,
I0001513,U03637,P005779,wishlist,2025-07-17T22:57:20.800219,5c231696,tablet,
I0001514,U03040,P008710,view,2026-05-04T11:15:20.800219,5cdbecc5,tablet,
I0001515,U04014,P005679,view,2025-12-13T00:56:20.800219,baa71fd6,mobile,
I0001516,U03864,P009618,click,2025-05-27T05:47:20.800219,ece5061d,mobile,
I0001517,U03824,P004052,view,2025-05-13T22:12:20.800219,daac327d,mobile,
I0001518,U00608,P004766,view,2025-09-25T06:06:20.800219,4969ccc5,desktop,
I0001519,U02991,P003854,add_to_cart,2025-10-15T12:28:20.800219,a073c2eb,mobile,
I0001520,U00680,P008755,view,2026-02-02T22:10:20.800219,5d078826,desktop,
I0001521,U02976,P004858,wishlist,2026-05-09T16:29:20.800219,970f0d3a,mobile,
I0001522,U04933,P000518,wishlist,2025-12-29T11:29:20.800219,c9aa18ab,desktop,
I0001523,U03237,P002219,add_to_cart,2025-06-26T11:33:20.800219,5cbef3f4,tablet,
I0001524,U01492,P006013,click,2025-06-22T22:47:20.800219,11fcd62f,desktop,
